host_genome	K_type	O_type	phage_genome	protein_id	is_tsp	md5	matrix_phage_name
n401401	KL39		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
n401401	KL42		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
n401401	KL46		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
n401401	KL55		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
n401401	KL57		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
n401401	KL60		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
n401401	KL62		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
n401401	KL64		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
n401401	KL7		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
n401401	KL8		GCF_002811365.1__phage9	GCF_002811365.1__phage9__269	0	336bb578662f899347d7a4b009d65e99	GCF_002811365.1__phage9
GCF_001931705.1	KL128		GCF_001931705.1__phage2	GCF_001931705.1__phage2__32	0	cafad5a1fc5f2606ec56ba85c5af982f	GCF_001931705.1__phage2
n4594	KL166		GCF_900517415.1__phage6	GCF_900517415.1__phage6__989	0	c2339e482354ca67999e47c1482f80d1	GCF_900517415.1__phage6
n4594	KL21		GCF_900517415.1__phage6	GCF_900517415.1__phage6__989	0	c2339e482354ca67999e47c1482f80d1	GCF_900517415.1__phage6
n4594	KL27		GCF_900517415.1__phage6	GCF_900517415.1__phage6__989	0	c2339e482354ca67999e47c1482f80d1	GCF_900517415.1__phage6
n4594	KL28		GCF_900517415.1__phage6	GCF_900517415.1__phage6__989	0	c2339e482354ca67999e47c1482f80d1	GCF_900517415.1__phage6
n4594	KL54		GCF_900517415.1__phage6	GCF_900517415.1__phage6__989	0	c2339e482354ca67999e47c1482f80d1	GCF_900517415.1__phage6
n4594	KL64		GCF_900517415.1__phage6	GCF_900517415.1__phage6__989	0	c2339e482354ca67999e47c1482f80d1	GCF_900517415.1__phage6
n2290	KL157		GCF_002187095.1__phage20	GCF_002187095.1__phage20__1	0	34ee7b3f628a2a915a2a2e34bc57f231	GCF_002187095.1__phage20
n15261526	KL3		GCF_900505985.1__phage14	GCF_900505985.1__phage14__311	0	deb403f7626076e4f3a708a822e56731	GCF_900505985.1__phage14
n489489	KL136		GCF_001884425.1__phage4	GCF_001884425.1__phage4__4	0	048e8c1992b7701727290a7cb45308b8	GCF_001884425.1__phage4
n243243	KL102		GCF_003955165.1__phage1	GCF_003955165.1__phage1__476	0	961d3aeaf554cc65b7aa3c51d379aff8	GCF_003955165.1__phage1
n243243	KL4		GCF_003955165.1__phage1	GCF_003955165.1__phage1__476	0	961d3aeaf554cc65b7aa3c51d379aff8	GCF_003955165.1__phage1
n372	KL24		GCF_900508325.1__phage3	GCF_900508325.1__phage3__301	0	b32db6dc830fa893102360c27fe9bf5a	GCF_900508325.1__phage3
GCF_016528205.1	KL25		GCF_016528205.1__phage18	GCF_016528205.1__phage18__205	0	d55dc3faf7c31f23b33fcb4ea0b4ab06	GCF_016528205.1__phage18
GCF_016544565.1	KL64		GCF_016544565.1__phage1	GCF_016544565.1__phage1__31	0	4c87803b30738b77922b1d1c05fa76e3	GCF_016544565.1__phage1
n29722972	KL106		GCF_900508455.1__phage23	GCF_900508455.1__phage23__28	0	11441c65b240b5f2637b1f56c765b0a8	GCF_900508455.1__phage23
n29722972	KL107		GCF_900508455.1__phage23	GCF_900508455.1__phage23__28	0	11441c65b240b5f2637b1f56c765b0a8	GCF_900508455.1__phage23
n29722972	KL110		GCF_900508455.1__phage23	GCF_900508455.1__phage23__28	0	11441c65b240b5f2637b1f56c765b0a8	GCF_900508455.1__phage23
87.2/1001115	KL112		GCF_900517085.1__phage9	GCF_900517085.1__phage9__170	0	a5a8914ce3bac65ebad8dd0246ff75b0	GCF_900517085.1__phage9
n4644	KL10		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL102		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL105		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL106		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL110		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL112		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL122		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL125		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL14		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL142		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL145		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL15		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL16		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL2		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL21		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL22		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL24		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL25		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL27		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL28		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL3		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL30		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL31		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL35		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL38		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL39		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL46		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL51		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL55		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL57		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL60		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL62		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL64		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL7		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
n4644	KL8		GCF_019661115.1__phage10	GCF_019661115.1__phage10__5	0	c359b7858f5a43fa0cb6fe7cb3bcd67b	GCF_019661115.1__phage10
GCF_900517455.1	KL15		GCF_900517455.1__phage21	GCF_900517455.1__phage21__113	0	59623aecc02f434af9cb6c575acdc274	GCF_900517455.1__phage21
n37923792	KL136		GCF_003954715.1__phage11	GCF_003954715.1__phage11__6	0	0157f98f5202075edf7139d907e3605f	GCF_003954715.1__phage11
n37923792	KL15		GCF_003954715.1__phage11	GCF_003954715.1__phage11__6	0	0157f98f5202075edf7139d907e3605f	GCF_003954715.1__phage11
n6464	KL10		GCF_003037615.2__phage9	GCF_003037615.2__phage9__1656	0	fa3416a8d295780360f617d1c701a361	GCF_003037615.2__phage9
n6464	KL110		GCF_003037615.2__phage9	GCF_003037615.2__phage9__1656	0	fa3416a8d295780360f617d1c701a361	GCF_003037615.2__phage9
n6464	KL15		GCF_003037615.2__phage9	GCF_003037615.2__phage9__1656	0	fa3416a8d295780360f617d1c701a361	GCF_003037615.2__phage9
n6464	KL2		GCF_003037615.2__phage9	GCF_003037615.2__phage9__1656	0	fa3416a8d295780360f617d1c701a361	GCF_003037615.2__phage9
n6464	KL23		GCF_003037615.2__phage9	GCF_003037615.2__phage9__1656	0	fa3416a8d295780360f617d1c701a361	GCF_003037615.2__phage9
n6464	KL31		GCF_003037615.2__phage9	GCF_003037615.2__phage9__1656	0	fa3416a8d295780360f617d1c701a361	GCF_003037615.2__phage9
n6464	KL38		GCF_003037615.2__phage9	GCF_003037615.2__phage9__1656	0	fa3416a8d295780360f617d1c701a361	GCF_003037615.2__phage9
n6464	KL54		GCF_003037615.2__phage9	GCF_003037615.2__phage9__1656	0	fa3416a8d295780360f617d1c701a361	GCF_003037615.2__phage9
n6464	KL62		GCF_003037615.2__phage9	GCF_003037615.2__phage9__1656	0	fa3416a8d295780360f617d1c701a361	GCF_003037615.2__phage9
n56685668	KL106		GCF_015278075.1__phage1	GCF_015278075.1__phage1__341	0	52caa35507b3415b4a1c92d6740e2731	GCF_015278075.1__phage1
n56685668	KL81		GCF_015278075.1__phage1	GCF_015278075.1__phage1__341	0	52caa35507b3415b4a1c92d6740e2731	GCF_015278075.1__phage1
n4168	KL38		GCF_018068705.1__phage2	GCF_018068705.1__phage2__570	0	6dcc7be1f16a00b79f112af7b81ed2fe	GCF_018068705.1__phage2
n42044204	KL10		GCF_019900765.1__phage1	GCF_019900765.1__phage1__2720	0	e2707c83142350b621daf9235ae0a6bc	GCF_019900765.1__phage1
n42044204	KL12		GCF_019900765.1__phage1	GCF_019900765.1__phage1__2720	0	e2707c83142350b621daf9235ae0a6bc	GCF_019900765.1__phage1
n5666	KL10		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL14		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL2		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL24		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL30		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL38		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL39		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL51		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL62		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL64		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n5666	KL81		GCF_900978035.1__phage23	GCF_900978035.1__phage23__3780	0	599232ba340c2b9bd7a9fd0637e1f762	GCF_900978035.1__phage23
n1574	KL110		GCF_002187895.1__phage11	GCF_002187895.1__phage11__343	0	374af6deaa66367c0fe05c5c8760f430	GCF_002187895.1__phage11
n15061506	KL10		GCF_009885015.1__phage3	GCF_009885015.1__phage3__390	0	ab47cb9ace001ff3f0e05d3cc083ccb1	GCF_009885015.1__phage3
n15061506	KL14		GCF_009885015.1__phage3	GCF_009885015.1__phage3__390	0	ab47cb9ace001ff3f0e05d3cc083ccb1	GCF_009885015.1__phage3
n15061506	KL39		GCF_009885015.1__phage3	GCF_009885015.1__phage3__390	0	ab47cb9ace001ff3f0e05d3cc083ccb1	GCF_009885015.1__phage3
n5331	KL3		GCF_900502995.1__phage15	GCF_900502995.1__phage15__75	0	d73cff2edbdaaba012fac9ecc482c13f	GCF_900502995.1__phage15
n5331	KL30		GCF_900502995.1__phage15	GCF_900502995.1__phage15__75	0	d73cff2edbdaaba012fac9ecc482c13f	GCF_900502995.1__phage15
n4211	KL102		GCF_004127625.1__phage19	GCF_004127625.1__phage19__97	0	ec3c802d72087e5a5eb4d125c8be80d8	GCF_004127625.1__phage19
n4211	KL113		GCF_004127625.1__phage19	GCF_004127625.1__phage19__97	0	ec3c802d72087e5a5eb4d125c8be80d8	GCF_004127625.1__phage19
n4211	KL114		GCF_004127625.1__phage19	GCF_004127625.1__phage19__97	0	ec3c802d72087e5a5eb4d125c8be80d8	GCF_004127625.1__phage19
n4211	KL12		GCF_004127625.1__phage19	GCF_004127625.1__phage19__97	0	ec3c802d72087e5a5eb4d125c8be80d8	GCF_004127625.1__phage19
n4211	KL13		GCF_004127625.1__phage19	GCF_004127625.1__phage19__97	0	ec3c802d72087e5a5eb4d125c8be80d8	GCF_004127625.1__phage19
n4211	KL30		GCF_004127625.1__phage19	GCF_004127625.1__phage19__97	0	ec3c802d72087e5a5eb4d125c8be80d8	GCF_004127625.1__phage19
n4211	KL7		GCF_004127625.1__phage19	GCF_004127625.1__phage19__97	0	ec3c802d72087e5a5eb4d125c8be80d8	GCF_004127625.1__phage19
n4787	KL17		GCF_900512775.1__phage30	GCF_900512775.1__phage30__0	0	9f6f2ea809a497e373ecba9743cb6d68	GCF_900512775.1__phage30
n866	KL3		GCF_900511455.1__phage5	GCF_900511455.1__phage5__538	0	5ca287579eaadd8da8a1b118d162221d	GCF_900511455.1__phage5
n866	KL7		GCF_900511455.1__phage5	GCF_900511455.1__phage5__538	0	5ca287579eaadd8da8a1b118d162221d	GCF_900511455.1__phage5
GCF_008923165.1	KL46		GCF_008923165.1__phage6	GCF_008923165.1__phage6__212	0	6b590872a020cd2328faedea0f84a612	GCF_008923165.1__phage6
GCF_008923165.1	KL18		GCF_008923165.1__phage3	GCF_008923165.1__phage3__1873	0	1e439dd811840e3ce5eedb699044a4c2	GCF_008923165.1__phage3
GCF_008923165.1	KL46		GCF_008923165.1__phage3	GCF_008923165.1__phage3__1873	0	1e439dd811840e3ce5eedb699044a4c2	GCF_008923165.1__phage3
n15081508	KL1		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL10		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL102		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL105		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL111		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL114		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL122		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL123		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL125		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL13		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL139		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL14		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL15		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL16		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL2		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL20		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL21		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL22		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL23		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL24		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL25		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL28		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL3		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL30		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL31		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL35		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL37		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL38		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL39		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL43		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL46		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL5		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL51		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL52		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL55		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL57		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL60		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL61		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL62		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL64		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL7		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n15081508	KL8		GCF_012167215.1__phage8	GCF_012167215.1__phage8__3709	0	52f7efba841083d87588cdd1faa84e4c	GCF_012167215.1__phage8
n4436	KL1		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL10		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL102		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL103		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL105		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL106		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL107		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL109		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL110		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL111		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL113		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL114		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL117		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL118		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL122		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
n4436	KL123		GCF_900516075.1__phage3	GCF_900516075.1__phage3__209	0	106ff162895dcb585a2de80cc321495d	GCF_900516075.1__phage3
